Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
BSU_00130,0.007957958182752255,-0.002383250294444637,-0.006084007088986164,-0.0006350513280869975,-0.01050864600176331,0.006938996569162921,-0.013832546959447616,0.010828251792327874,0.004518412190620407,0.01907869750350908,-0.0067946914641583075,-0.009604613243655902,-0.0035064477408834074,0.008922606750627796,0.0004594569084114859,-0.007751866588369788,-0.006052751876771605,-0.0040450460927326385,-0.008223511362657091,-6.394012953971687e-05,0.0014310931862556902,-0.004311303955870492,0.0032976129835128186,0.005572421341895801,-0.0028060059852912382,-0.0007455625421236319,-0.009964531399834794,0.014647611301308075,-0.00873353354887083,0.027697984014860386
BSU_00140,0.0010848612603980986,0.0031713054096794368,-0.00867396389455258,-0.0009909267332747374,-0.0019355613312486567,0.003344110589523155,0.005806841062667399,-0.004556214197608525,-0.002796553467957527,0.009036766952433755,-0.00891185552856027,-0.0033182564095523993,-0.003118522575341252,0.006453260126021237,-0.004680850264889104,-0.019318636912975216,-0.00745036811944172,-0.018307698562938197,-0.009268108769283656,0.002120490693075599,-0.00523624286396855,-0.014696484983361832,-0.009092198107928823,-0.0002775797431989734,-0.004850784216557054,-0.0009596452686128914,-0.009975330682990616,0.005301365311462873,-0.0010798378823469552,0.0006601545982325963
BSU_00150,-0.0004207349345558411,0.003956991526699599,-0.008646851257925112,0.0007855552536488875,0.006394945187132052,0.002367322966302053,0.005971433607770392,-0.005193032617863877,-0.0051031929050861565,0.00790327557147545,-0.019631047333158857,0.0021664645015223873,-0.0038520354925461577,0.005446630199787132,-0.007732751125919216,-0.020735468582682857,-0.009743057007954463,-0.0285124628612862,-0.006947563752818634,0.0008771979393400653,-0.006775765313554813,-0.005454561634198652,-0.009503460842156971,-0.003591615458452167,-0.008938360725167254,-0.004944138235069581,0.0016181975700641507,-0.0037428694558617145,-0.0028484942562986885,-0.0005231233590751112
BSU_00160,0.009871602391752266,-0.009560533943415467,0.0044269957191206905,0.010101921237942568,0.037914932878232915,-0.0035007751794411367,-0.012897335963296232,-0.0019128312675887765,-0.011906180063006713,0.0022088880806414384,-0.018307385867223316,-0.019151937448722893,-0.020885127078988482,-0.007706222130824314,-0.009801402534170646,0.0065759531036557305,0.054055350400359484,0.0020960352215369277,0.02108028538007231,0.016460042893783576,-0.007318948179899479,0.007032959950149412,-0.016369476686074844,0.009625592045075359,-0.01551276390353402,0.05192763567055923,0.00829933526874508,0.02238790266410236,0.024604955315939692,-0.003858581824295926
BSU_00170,-0.0011971981092921957,-0.005478700940123881,-0.005348220783534016,0.004196785958605161,0.010560469031822067,-0.010922985861977317,0.009158819402188226,-0.001246757788826392,-0.013749149185448733,0.00826971785955014,-0.003830961871735451,0.002238597440458442,-0.007889362471791714,-0.0007781261602726938,0.01100335828705347,-0.0020561709721581755,-0.005833725812872297,-0.005243912597386403,0.004369648815255685,-0.00886007659078746,-0.005246788481954348,-0.02544057329884348,0.005428075276175215,0.009618143989663425,-0.0007668464055133959,0.07997408526788204,-0.01034737343440637,-0.005607830990200338,0.0028390486413882045,0.0007571005342556915
BSU_00180,-0.0036034792640436807,0.0031702728338503417,-0.002586874776930764,0.0032645583664934535,0.004158977115657333,-0.0003243174395222269,0.006083328364173296,-0.01889726848833049,-0.002289369467584038,0.0022099098424054925,-0.018249645913618877,-0.009677222575786073,-0.013046724474603538,-0.012010580282873013,0.002976477666422868,0.005822054641298838,-0.006902429898454965,0.0006418911025655221,0.006969222065927772,0.0035382868748152453,-0.011481628803855816,0.0011489191084558831,0.010610391422500129,0.010778683523269337,-0.005548251137813032,-0.00497375077061363,0.008934963724378228,-0.018116076385429,-0.010520857810898312,-0.024566944059618616
BSU_00190,0.005814177181542191,0.0007481078285783004,-0.01334583707772061,0.0012948398707112612,0.004671230366639551,0.0018795135516206753,-0.0012750798880423427,0.0006024315905272901,-0.016153867626987055,-0.00925348648602453,-0.002871938518348516,-0.002739464897002496,-0.007528922586099094,-0.0012314609189275328,-0.008402471425097787,-0.004045514060588586,0.004571773160445007,-0.020229980073965263,-0.008242261814894706,-0.008914963913990775,-0.006235395943560028,0.0045944396537922795,-0.0033346633259571518,-0.0039060239685526034,-0.00046168551485505755,-0.00683093984188347,-0.003982352770452317,0.0010483229551472206,0.00047149305335977165,-0.006629902042214682
BSU_00200,-0.007609173395896666,-0.0009535937884535951,-0.008109243109492185,0.0019911456360832127,-0.018792763156391404,0.004815750531371132,0.012416470819120165,-0.009897292201160694,-0.010141020671047506,-0.011911793925807792,-0.006911365106766174,-0.010725115613994562,-0.009545744476511636,-0.006071587779637248,-0.01221669501457131,-0.021872538959837387,-0.004578310368706349,0.0018401758094643286,-0.0007887181530669109,-0.007015001160068672,-0.0008189467901357429,-0.0054961733047596715,0.01951559272702414,0.004288946512261407,-0.000414582372877281,-0.0036188955595880773,-0.000990135660969627,-0.012513599519949379,0.0008915786712870144,0.002290548596574407
BSU_00210,-0.001288497451710234,0.00590479240879012,-0.023997982418492252,-0.0018469760283114096,-0.008096156614666245,0.0005618454294151982,-0.001093945427237301,0.003310063176631989,-0.003986693978038242,-0.01904429955300145,-0.004133001981551685,-0.0006865696955940364,-0.001242402809338566,0.00048745235952838355,-0.017605275941297772,-0.012410696378343309,0.012634149561503742,-0.0071737657920686445,-0.002420510788622836,-0.0001727362895811723,-0.004177311584706755,-0.0074140804028436005,0.007807129048320551,0.005546770573955227,-0.009279778779433067,-0.005032177650635954,-0.002396019411524297,-0.008348446377791299,-0.0009396103683090333,-0.0029343679278088643
BSU_00220,-0.002782147541658424,0.004030759001559327,-0.014590120003464178,-0.004557823819531859,-0.012476827957588421,-0.0005503629206312228,0.0077681378171109905,0.00218195557661899,-0.0012783764350086347,-0.019330114260608086,-0.00259525868745451,-0.008286153788886131,0.0022571577269763802,-0.0026336401737831875,-0.013241807098113673,-0.01488919019917526,0.013129072424964734,-0.004251158155261177,-0.00027282481828130623,0.0013128884699813714,-0.002519127726455822,-0.005948437564020358,0.006275083427900131,0.011864056597469535,-0.007610498722862363,-0.0058955823117404875,-0.0048395409862825095,-0.009062738896164454,-9.341720923037771e-05,0.011979773563484742
BSU_00230,0.009175740749409505,-0.0020087611450715324,-0.005923379165016068,0.00047021484632027856,-0.002085300326343833,0.001151052074857633,0.007535047066781967,0.009434100035289971,-0.0004583415445774253,-0.023615617849459678,-0.018386521532166866,0.011416224777450905,-0.0009015204790737364,-0.012065247543316795,-0.006529163970588329,-0.006625221208343147,0.018109272130298767,-0.003420800234206833,0.0037104465957049303,-0.00507249484919923,-0.002088126215080174,-0.007779868280889789,0.010816601688250651,0.005772595963156114,-0.011098090990895584,-0.006114066493842899,0.01252562731726638,-0.031963795650440115,-0.013152859370585685,-0.014346519588178288
BSU_00240,0.02898367030073272,-0.006795421677919783,0.037606606849774314,0.0030176450342378784,-0.007759313677714702,-0.0005045650744473127,0.029792017623435675,-0.004790815321441742,-0.008948723624565618,-0.03336114096529152,0.003244198324356801,0.013091509130159348,-0.01796639496957321,-0.027590728497268954,0.01944051719763481,-0.011368899133364183,0.013216938832003675,-0.01722231085903208,0.006529105635854504,0.0033421904421358714,-0.01977501584667406,0.016147281649797254,0.021740455005959225,0.035141829122913845,-0.006875548370264496,-0.001165648245650726,0.03605801658713285,0.020732621634514028,-0.006460637509737224,0.021780803716559726
BSU_00250,-0.003916492274021829,4.0649510152685915e-06,-0.0040878282777096885,0.0015185286588484598,0.002255839957730094,0.0037516781155581057,0.031572188650040786,0.0030877471631139243,-0.010398885693695405,-0.001741372685810939,0.010640640535713335,-0.010564161354217068,0.014648371703051236,-0.0022649476844538207,-0.009771699840344112,0.0026091874534269572,0.005044360470506444,0.004918153690143153,-0.006702132200236306,0.006781005082254237,-0.0034307088614236665,0.005500157747359316,0.062110458667218184,-0.002569813738968654,-0.012164792760145015,0.006465967376880255,-0.004725210777164559,-0.004840361326454082,-0.006639544128838586,0.002655278154718907
BSU_00260,0.0018495587215482103,-0.0036009836842481736,-0.008463564512699098,-6.19567987486056e-05,-0.0032717776335629226,0.00879232061781252,0.02096131732833907,-0.0033175125271774314,-0.005430874300060965,-0.004361313147420741,-0.0014978856465921182,-0.012449657563360025,0.009716065760302778,-0.00408041975916534,-0.007960191656596472,0.007952968735418208,0.004168812405625965,0.004322645011233347,2.9222273396896772e-05,0.00521524429331296,0.0026484148418209775,0.007789766255610496,0.059939062492389485,-0.003300755372747619,-0.009197484095044187,0.0017579321745509597,-0.006593917809755428,0.004316313418977889,-0.009903120966186623,-0.0025214543939570356
BSU_00270,0.0006873272706023273,0.0008693208873508825,-0.020402291676532177,-0.001628656981688073,0.007991467443901683,0.0038829525323040635,0.004234841430457718,-0.001753164748454103,-0.00978790161299099,-0.02064590801706763,0.008165266519929978,-0.007236434880174842,0.007779106637497714,-0.003139110939769576,-0.006939401199773686,0.01007591470074888,0.0007721372984381583,-0.004174177988332907,0.001307829672945783,-0.006738893502719892,-0.0019285029467486698,0.0041423103537648,0.009595827049852935,-0.0008994322534489448,-0.006893820620987293,-0.0016688593735351002,-0.0025279500010973142,0.005114584909570906,-0.002818759035679165,-0.010665149542747986
BSU_00280,0.007560010489406804,0.0014604419259215257,-0.02814574671564044,-0.00352620151835027,0.00196797502708521,-0.000535144456179588,0.008210621588707036,-0.002564463579663774,-0.018707238778911985,-0.01855172069268137,0.009305406835523786,0.0024966278915691848,0.009839682216187785,0.0001590959700213383,0.0012896389282891962,0.00910953833903339,-0.0043637771600601,-0.008346737934008308,0.0054963560836946935,-0.010819557918174547,0.0021024375164760993,-0.00469379981729562,0.005857339204931838,-0.004357001738966887,-0.005351820088401934,0.004683498244277894,-0.0019112102513042732,-0.00459821811976648,0.001713170512068222,-0.0063275745796328225
BSU_00290,0.0069379650034522965,-0.0014277042069741203,-0.01861173638901476,-0.0006639603480290731,0.008341573563697973,0.004346373234741969,0.013058077903440508,0.0020356023295951594,-0.013715731478898785,-0.01245220431852202,0.0001261438927240637,-0.008412723478253675,0.0008341195718589364,-0.0021251635122535965,-0.0022058703247051907,0.010040331368485417,-0.005870557245117111,0.003640566410066936,0.006506719470069358,-0.0072757844171931286,-0.002006358745078702,0.00790314403042894,0.010539263989634014,0.0044116098084167835,-0.005402723754212905,0.002896356581301706,-0.000537123616600404,-0.001409046224720724,-0.002441475233446546,-0.007187738227450622
BSU_00300,0.0009719698058513111,0.0018048814193190295,-0.024075421073930847,-0.0016203843838793752,-0.002431188820415042,0.00600381966189718,0.0036980701292885472,0.0019200786540900536,-0.01506299451691317,-0.012693363353715683,-0.0045093350182928826,-0.006229662997704182,-0.0017271727345080756,-0.005277626259236303,-0.0027731577108081455,-0.0036200192931919216,-0.003271156251973257,-2.6210558043578918e-05,0.006324813562169721,-0.011111595052764283,-0.0004883278017902818,0.006817883710634004,0.017466377581285174,0.002189843660462647,-0.0030139707222657276,0.00013485283574394869,-0.009128629209180518,0.027739662402534844,-0.0008234650167990147,-0.005657892375798911
BSU_00310,0.0008388007427777066,0.001204484150764684,-0.025463285750666604,-0.003083023463941888,0.009372975497964165,0.0020748610330271343,0.003976052003529144,-0.00293516888982857,-0.014334885203467517,-0.007693889474055801,-0.0030523108508984315,-0.002527057547211514,0.008879504665837885,0.0034745495187283194,-0.002680990026694801,0.00684138010784164,-0.011276946628062423,-0.00809144214413528,0.008353388867982373,-0.004408727093769062,-0.004357827156638651,0.0016961681404486614,0.005370377084255022,0.005849972604084408,-0.004338813081845955,0.003207845659267217,-0.0009940201805332168,0.009047301310490037,0.004161065643716615,-0.005360425298336783
BSU_00320,-0.003972786963989819,-0.00022203027054740462,-0.028108225058485307,-0.0004164557176966394,0.008994009554636457,0.00246992996497444,-0.0005437755984174538,-0.00607966602387914,-0.00590662909972549,-0.0013625426614852273,0.0018518358524360345,-0.005067313510586627,0.016228838531060618,0.0014040009395877061,-0.004084461442407541,0.008503294823088555,-0.007895380064526007,-0.002958660788133473,0.004248993897754747,-0.001421457316587408,-0.0034723746010568123,-0.000775401825804086,-0.00051157874845936,0.0054059988566419505,-0.005272219436091899,-0.0011580078115908524,0.0035332895316729854,0.020360544682986308,0.0016651052242625472,-0.0006569065329022406
BSU_00330,-0.007058309632720303,-0.0015117982121557938,-0.021811636435096784,-0.0014498235564871784,0.0004530536225314309,0.007223886704043595,0.005534852123358729,-0.006484745445718099,0.0002436192358259123,-0.0019417430193428159,0.005362952680269207,-0.007494388243561211,0.0076186728967232685,-0.00196788847329325,-0.007072148804599157,0.007521284110765847,-0.009080425434422732,-0.0021193803970254634,0.00592775379639077,-0.006457217239721776,-0.0038896897618728786,0.00408632008986736,-0.0006817790778873392,0.009455120891917827,-0.0007057892570077191,-0.0052732123710406975,0.014120133831125469,0.024002559421156755,-0.0004336913205133823,0.006133327963073851
BSU_00340,0.01642848611959983,0.0007057237054178368,-0.02557577161326925,-0.0011249150636535258,0.0017962702278882562,-0.0004395007356682738,-0.00020208475816409395,-0.0007930628791419385,-0.004120474777794932,-0.035155386764677984,0.006840523824603482,0.009718441319498002,0.01504110395076655,0.0019784367926587577,-0.013278608539213244,0.00964156049526917,-0.005404870243365394,-0.015290904396583932,0.0049593907203759205,-0.011299923273264042,-0.002850184760366263,-0.004104397269556176,-5.2507086165878954e-05,0.0036181284874394364,0.0006084523166155276,-0.003171476289101348,0.0028748461588831557,-0.010142454918700503,-0.003284784287761592,-0.013583000728654844
BSU_00350,0.017556287812150333,0.0016085719256132332,-0.026767145090063105,-0.00033267985680963453,0.0033274764765219783,0.003048467233503065,0.005939822842184144,-0.004730187893479292,-0.0016848116472228721,-0.03305817399964974,-0.005998107657058081,0.011858817180408194,0.007278603767003167,-0.004410288204955675,-0.00679735910546923,-0.0003664737420744614,-0.0031057792888972524,-0.017132924944842334,0.003537214972468266,-0.009308307442499539,-0.005320374928686671,0.0029635985435391273,0.004091530595068941,0.004581467434966916,0.002926890313541337,-0.0036170740815143964,0.001207463169437386,0.016064198557616472,-0.009950481844004844,-0.00600632181882733
BSU_00360,0.007238404085795861,-0.005155557868603371,-0.01830185126184794,-0.0005892485120508954,-0.002049587263607194,0.0009590959387448522,-0.006884229550574617,0.0005434262319453163,0.006194083271044167,-0.03332762584561678,-0.002591311019383983,0.00414682471453611,0.00338082798485294,-0.0074054624280923695,-0.006834289466321352,-0.004224993252965444,-0.0026934640215685274,-0.010600451998703827,-0.0022357953611803153,-0.011082794895303758,-0.003711550768046267,0.007484287956592984,0.006128838214633125,0.011153944939938874,0.0014142545926257425,-0.004916659416179757,0.004297556901286916,0.019812811228491777,-0.006607120987135502,-0.00410580008050307
BSU_00370,-0.012000226470433736,-0.018556587259530345,-0.001964818562840918,0.005539132717028261,0.01632403006145748,0.02144442475504287,0.024039836040669,0.0062380830769625225,-0.008810369671218489,-0.0173734591981443,0.01909020560542047,-0.032823064058824264,-0.036266544596781684,-0.007366258111724022,-0.006272426165510759,-0.023298458973369577,-0.008008212986223083,-0.0186823006993935,0.0057452015310317595,-0.006539519139980255,-0.0071582468474629965,-0.020640875588907617,0.003254058348149384,0.004260824770137715,0.007410770976119771,0.006879055039045426,0.02143741192170285,0.02103623721027594,-0.028486003972245346,0.005080180251118396
BSU_00380,0.001312110869447414,-0.009482624595219674,-0.011839155991880587,0.0012595811179603423,0.0026686385556327886,0.004027398295144457,0.0009479743718704246,0.0028696642843717636,-0.0034836920863113912,0.012464361704940547,0.005135123048040903,-0.006772812274926026,0.011427746434674552,-0.00508185476778046,-0.010706814746996704,-0.0011256388562102617,0.00430175459014364,-0.01734643116242613,-0.00988899879058151,0.005602570614126479,-0.002356779231072514,0.032129448554363574,0.0011097292878653837,-0.0003391972120205977,-0.004792979225247238,-0.001346691084598631,-0.020558293535259443,0.004129963671449381,0.0032978705380714303,0.009707346864897297
BSU_00390,0.012517561051451744,-0.00863728383267705,-0.006386272883022313,0.0007202040879856094,0.002776258199445962,0.0006401177937832056,-0.009400782847852273,0.0019429057132963352,-0.007690444027258125,-0.03401546476546849,0.0006779815167737064,0.010946676716968038,-0.0014555131522306648,-0.005770022136969024,-0.0005987063613337427,0.005286577894250533,-0.009090535598857396,-0.018460536712065892,-0.002567892176287376,0.010406297806689899,0.00602687801060666,0.03847344271343173,-0.0008526333395879975,0.006998730444409779,-0.0036008268733029097,0.004513239164917385,-0.019197309855498536,0.015153427550752932,0.00991661457676229,0.00434543204911247
BSU_00400,0.012219875405400493,-0.005420707425332733,0.0002867971839762702,0.003128094791083235,-0.002484022568336646,-0.0012049208689914892,0.029783459950953727,-0.007037329187485609,-0.012419645130232759,0.0006620356871662304,-0.011677356947690292,-0.024467868313613035,-0.001799543934168849,-0.016120546325037052,0.007659931104997086,0.014082229187021518,0.00016868831087069272,-0.007212549097376589,-0.01422148929371419,-0.017407296663398505,-0.01692384299539978,-0.0027435939003619897,-0.0324404891149856,0.01222959079607429,0.004066724023798256,0.008466647834637641,-0.009981917379045597,-0.002398169808504085,0.001302485342751902,-0.009060093506623845
BSU_00410,0.014744402848979004,-0.0013620918189640079,-0.00784319312479226,0.0024036156498228795,-0.006028079858043431,-0.0029364627437786233,-0.009332233595016807,-0.005649625137114458,-0.003486802078622422,-0.022153178367868568,-0.012834355952851567,0.006634106228210507,0.004179348028065365,-0.013125604099896047,-0.004208566040622714,0.0028892378167263,-0.0035927419723048542,-0.027741576535259063,0.006677244007754796,-0.008296133789810122,-0.007476651517859063,-0.019720739483437028,-0.011786959394921642,-0.013972640174244235,-0.0006268047099438559,-0.004127129818778666,-0.0016299908789938623,0.009865211438165369,-0.003084107847004824,-0.0038972669621686797
BSU_00420,0.014147076517660158,0.0018507361963984756,-0.0008179243799690152,-0.0004988638682977478,-0.0063787846923311,-0.0033406045945160987,-0.004731019533261371,-0.00660764374046013,0.003293311211261415,-0.023065416642502928,-0.0038477745646175524,0.004589238839649694,0.0016632346746146495,-0.012740620930056649,0.0006544778391761079,0.006579587671243649,-0.00374907652932929,-0.028022326075583193,0.007722441538316183,-0.0005998538421286357,-0.0015248705546071885,-0.01132887654509111,-0.0172319350139733,-0.016317666988534756,-0.0023444367334705123,0.00032906004708971635,-0.001409404295663255,-0.004060004672066888,0.00041077254184210634,0.0038224657191259516
BSU_00430,0.009021275766917082,0.01308991314462845,-0.000793757345101182,-0.002929871575863558,-0.006416471147938612,-0.009492388806633861,0.006576896257114775,-0.004068330441587126,-0.011597821388825934,-0.048213048914711544,0.00529875539838172,0.013308546578658195,-0.0024280141120823855,0.008266803377912541,0.05819358253471709,0.008748039998649659,0.015364466004603412,-0.009960329052119745,-0.011589951115116426,-0.0010734266425045638,0.003830217151499302,-0.03862883767327304,-0.0033597733088417945,-0.01438629036625927,-0.0032323990633384625,-0.0004241612715065177,-0.007252997020801926,-0.02223265123617359,-0.005748200275015942,-0.019143960014046373
BSU_00440,-0.012120284110619968,-0.003524855822828314,-0.001386727055505771,-0.01487893872513971,0.01482799689168026,-0.005028916471810572,0.00402466483642221,0.02634462348262881,-0.0019320070748341232,-0.00030453660375282833,0.003917921740352811,-0.017591144311299694,0.00408578103976589,0.00015631922445564068,0.0037763114229010237,0.008300570815070435,0.0017655438637537183,0.005004049390929022,-0.020490043218350906,-0.016321231957985034,0.0150045922752621,-0.008187303754636905,-0.006703726100992275,-0.0023144061439094527,0.004932321848595333,-0.003760586267155529,0.05161895786947432,0.016715002083818563,-0.0023726355740036026,-0.008587449282393906
BSU_00450,0.00814919149756964,0.00492679219235539,-0.0001783081444412389,-0.005820146840005933,0.017117236779015648,-0.010646119431790595,-0.00025234706714367456,0.0022588667993675704,-0.013511389923499064,-0.02835165907068645,0.02459590346367758,-0.006633802705488952,-0.015808331845143006,0.015244742837108048,0.016551536754543624,0.008675211931507354,0.03783343123713081,0.0006950344985159232,-0.002661070064237623,-0.005087092925304727,-0.00850105917686404,-0.04251178679004201,-0.020091216872359246,-0.007275144721172666,-0.018903780383468825,0.0020050774862946253,0.0500159154086265,0.05313858597773298,-0.010852768252882014,-0.013323214604452342
