Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BSU_00110,0.0002636296375220799,0.011873895329419987,0.010633034317006029,0.012870320500205115,-0.005390380227401593,-0.019752524471249363,-0.011202875981070412,0.025255625528187192,-0.009015257807380625,0.00021278400524967343,0.004966535244186272,-0.003201334796244576,-0.004080352550094862,-0.007254006326744319,-0.01608503495273443,-0.00547136216466465,-0.008398771707110581,0.005106262584663575,-0.007826443743814686,0.0009758969775536678,-0.00944020987053249,0.012349379636399824,-0.006642571728821089,-0.008222053675277986,0.0024536210835329085,0.013979607412635913,0.0032557846469312484,0.007311484177899859,0.010226960595379128,-0.0022956182609694593,-0.00012924775887220653,0.0023721836100141377,-0.016449530250897,0.012108804213620615,-0.01126276094332356,0.013337875506308196,-0.010791541286250747,0.008910811476130119,-0.013970303550909611,-0.004959420692868009
BSU_00120,-0.00020659015672643032,0.017767109997637878,0.00918121606802354,0.010065310980301318,0.022613526924190105,-0.021477577924879667,-0.010117023254517911,0.021917165950137426,-0.005790011776529471,0.0014490130325966973,0.0026714680567104417,-0.0042417800240231495,0.0033487711038008967,0.0023133473089096135,-0.014964241568941066,-0.0034919152150073253,-0.012911781121665062,0.004565647042939788,-0.010451297012341593,0.004523347752760491,-0.015498010537230253,0.010670671857259116,-3.3786811278699335e-05,-0.008805931045524925,0.002653182754419624,0.01564016551118845,0.0023695527155184223,0.009299468296864438,0.013587192588853188,0.0014362166069991427,-0.0015140573131853011,0.00043382534768485886,-0.017492658825950594,0.012203613824691883,-0.010872368449349128,0.016922478621097994,-0.011446039037957522,0.008732358228361877,-0.01837058461602634,-0.0004475835904480812
BSU_00130,0.007153925025141122,0.004258256754582547,-0.0010152243760563825,0.0037360245654389423,0.013841831384826557,-0.0007235638010271914,-0.005916946464921567,0.00952909061858332,0.004831126229364022,0.010703640412718485,0.004661834335521148,0.018264308250409467,-0.0046508651961360455,0.0042071420982367266,-0.005062082939619881,-0.007517914937411025,-0.00763276808889966,-0.0003256531036909016,-0.0032841313107278237,0.008192496113851241,-0.008531533505329808,-0.012164031487425876,0.0036828830824056787,-0.0020766361267039635,-0.002816253002240655,0.0077559228486214086,-0.004113823146605456,0.002505184900947103,-0.01705097128594066,-0.0002516427631427012,0.001467205443987582,-0.0023688429819932197,-0.0010806497463436116,0.024268020025571903,0.003926723410898686,5.2104199125526975e-05,-0.013405479990283119,-0.011335973631666467,-0.012593083096812207,0.007345931256192859
BSU_00140,0.001463536537023462,-0.009162597713242092,0.0030542377954475607,0.0009322673790779238,0.003998540599048074,-0.012826531627220224,-0.0157866420839565,0.0050810266898817106,-0.0056154838881497604,0.00581592693599359,-0.005806708024242607,0.009397382161472272,-0.0019324413020279773,-0.011461729677611308,-0.007755209021669885,-0.010859196576850923,0.010353525566543653,-0.019517548603903,-0.0008206370552587506,-0.0009438841874691402,0.007922346080097951,-0.013729910734985768,-0.0041842310402865415,0.006134961271160018,-0.011049457323927878,-0.004430952076970389,-0.005008235375638621,0.0011462557516504395,-0.009274133511323408,-0.003520801408313351,0.0003073955702123543,0.002011381832940704,0.002683519801287326,0.00680075477106978,-0.0038172796268987797,-0.009576773454752815,-0.004253288277455667,0.00684499939399352,-0.012726824457518994,-0.002113536864769377
BSU_00150,-0.005275348666625258,-0.022021515589188023,0.0018863202220907134,-6.855515820705815e-05,0.0008002646081593665,-0.013029789806835073,-0.012798892773834144,0.0018072311476716532,-0.027924040850530678,0.0032803403739661606,-0.004147140339760582,0.006402951153952601,0.014305233832115072,-0.013951665372299844,-0.004623018755070236,-0.012430108788337852,0.009935947794883033,-0.02409354744406882,0.0003796945049596734,0.003013679656718718,0.0039075873172102985,-0.0046900712564917554,-0.0027041242976355772,-0.0029282617627012543,-0.008907874069264285,-0.005666021201661461,-0.011446151780771588,-0.0007425999199041574,-0.013119527232902885,0.000575080186780424,-0.0028278699505037068,0.0033644500033924046,0.003365599547603951,0.004898187451547241,-0.009873012190425426,-0.006895082693355387,-0.0004562700821351467,0.004183745112400889,-0.018407868309839613,-0.0028416683283089056
BSU_00160,-0.026754328918031502,-0.0003048296466104101,0.0048897855596950176,-0.011537383767042114,0.008057258563831802,-0.002309214186339874,0.008251237696238478,0.01715438463157169,0.008738709626743687,0.0003119390159177896,-0.011523851060466009,0.010961418705997886,0.007564047292724843,-0.009632307357796925,-0.01843491390256462,0.053114590624384395,-0.02310083181582293,-0.0025467096742718674,-0.019592216527017398,0.010001302172480691,-0.006765609019675676,0.019320284206598835,0.0033939104060104253,0.009399802519473753,-0.012159267159675708,-0.008238666974731784,-0.0064009604018557395,-0.0037485571024452134,-0.0035538991857469743,0.007928542408428853,0.04546349071085574,-0.009840743847239099,-0.07157946494133156,-0.017302530115110473,-0.015102257792231243,0.003425671230841716,0.007016057556671045,0.013149622206331408,-0.0030154078047622095,0.00287919173316794
BSU_00170,-0.008447078147984597,0.0023560809737563364,-0.012529375048287517,0.003151442176311281,-0.005569078605837812,0.0036799543143009052,-0.019542035911261777,0.0012478880813687311,0.01327648102092478,-0.01324636994312136,-0.0031720096272826463,0.014336755065768552,-0.013995194132887911,-0.01147140993959221,-0.003920886592718358,-0.004852815573925275,-0.010307203951133208,0.011179994205812695,0.005886913865153281,0.011832457032361455,0.012965994724212272,-0.01572732494567672,0.0037873616698515106,0.008167495508341699,-0.009920068437863283,0.0012513343480840037,0.005446110935606288,-0.007278262511885531,-0.0026653985444490425,0.0008932884252147479,0.08096505777991292,-0.004648131990505408,-2.1672234652757354e-05,-0.013414210977362428,0.0015758055203767263,0.016951066260334467,0.0018231327019160874,0.013303535926571452,-0.006696318431687628,-0.006686818372733018
BSU_00180,-0.003266313179804444,-0.030893026011442098,0.002210875988252088,-0.008892451347440565,-0.006788738907862231,0.015292134030355484,-0.0028789905696189207,0.0038462930679145253,-0.003962821908386929,0.004473802540148219,-0.014781203661441472,0.008920626743773056,-0.0024088003033931036,-0.014646148190466826,-0.009052266927612837,-0.004259101686043954,0.0055878891571760035,0.007970519473383586,-0.006778634844750652,0.004629660619510421,0.007279307248741283,0.018193655816092124,0.015131792292868212,0.013254083707251486,-0.02359707195245001,-0.017626620706671238,-0.0026428998942902475,-0.004104481553588859,-0.009226220073195795,0.001211023697379002,-0.009004967867654331,-0.0030172953324623815,-0.0030630156509352984,-0.02368342404163217,-0.0005062914677377729,0.002532873124941653,0.004619039885113061,-0.004848035495290617,0.01509808354682427,-0.002304135911853407
BSU_00190,-0.00948165096447968,-0.004296086586884898,-0.008540386644042828,-0.000542458623833874,-0.002980657268518488,-0.004104678958165661,0.0018947089652359133,0.00888667534851756,0.007436611286911933,0.0003051259400812552,-0.007704205723705381,-0.005996179163024659,0.0018980768157139272,-0.017793947426390917,0.00893339630619812,0.0041422442672495,-0.003337449921649612,-0.0022406949034158314,-0.0015488975164830603,-0.003849315375000693,0.0005623575245038189,0.002016587816230348,-0.0023965590494617727,-0.0030581701825843936,-0.01527401247928977,-0.0023413544545644225,0.0010806441683854102,-0.010208422603607966,0.005041003617134393,0.0015293253384258227,-0.01027580881777188,-0.0002082490486760476,0.0005382546484050338,0.0003835339957410887,-0.004238102546081022,-0.00932825519486312,-0.012765131040384896,0.002222117897931519,-0.016188329668548305,-0.00345422345497276
BSU_00200,0.001433837172609005,-0.00025412844803464926,-0.004362781399294923,-0.0051503448343970856,-0.00996285704346324,0.017089348903804875,0.010006534268632584,-0.0045927057213645175,0.023100537345921806,0.006296982569867807,-0.0003930265667542232,-0.007760502971195144,-0.0011218104664413153,-0.012739939298343298,0.0047199468260442825,-0.0029774209252672167,-0.0005899538506237647,-0.00952177004179965,-0.008157214102648696,0.004985380879405463,0.0171118583795408,-0.002703414938942363,0.007697073402322192,0.0034658758352285246,-0.022914200758133833,-0.008605703624181674,-0.002613967251982246,-0.0007972495132715733,-0.011613392275045648,0.0029526544593920525,-0.006097192805992861,-0.004845573245034624,0.018210426639599084,0.006803694568032821,-0.005458347053893452,0.014962184042214628,-0.01028562008244904,0.0022699161553662883,-0.00010468187264377259,0.0011140137640673192
BSU_00210,-0.008024484822202069,-0.0068704730150038465,0.0004923120858114353,-0.00809798496140686,-0.013656314884084076,0.004577101966496028,0.00027866431783429363,0.003609262769345437,0.008152095229061712,-3.255886524215845e-05,-0.00460305399499539,-0.01567915989548521,0.0031695552565284267,-0.01378243722399914,-0.001362238549333917,0.007189484526233314,0.005292718789869112,-0.009775359015372244,0.0012414105384854607,0.005435831332412824,0.0008176308475474431,-0.008843971434893922,0.0006957399709464915,0.004367441171838705,-0.013243501490954887,0.0005212557367647889,-0.010654010577279603,0.007671137467504525,-0.002149662038950129,-0.0023294452625405968,-0.005951225713541852,0.0026130772139216166,0.007628369468724227,0.01579200178940684,-0.00541805983482535,-0.007287458708329125,-0.024972121980375826,0.005010845042037036,-0.0005622945950438544,-0.012076988731957016
BSU_00220,-0.0005237775904554925,0.0027733289622499913,0.0033998508703404857,-0.011855378457292327,-0.015628256686120705,0.0034591810166246266,0.0036883256365712546,0.002472947459921046,0.011411455382745168,0.0012912886975162438,-0.004863944876634404,-0.016823599316350555,0.004591408798192891,-0.007654500075174482,-0.0006127986143061741,0.008814509689197277,-0.0015630537171568235,-0.012865456737499215,-0.0061923978108233664,0.005915646385526329,0.011373644537000994,-0.007572141573033058,0.008446306928068761,0.00802724388898104,-0.008468812587374867,-0.0013828238003514418,-0.00985809937220404,0.008938913266523291,-0.010398342335191784,-0.005102356283675888,-0.007053758012493919,0.0012787273216580558,0.005637317964253361,0.018802793165561122,-0.0017069375278289706,-0.004491637591839354,-0.01756005324231792,0.0006476344834155194,-0.0047807110568480245,-0.007373014206215511
BSU_00230,-0.013137860826732904,-0.027317976882268436,-0.001562994885413011,-0.021269149957480697,-0.028254808625300235,0.00866536933701485,0.004424454221365442,0.011751754269515613,0.004797328585144235,0.0014181522492374384,0.0012221863834240324,-0.018396679099916595,-0.0016519006138782592,-0.012935870998300038,0.009468712022710222,0.01401856347372924,0.0028806808097762726,-0.011739921856591735,0.01439488920589989,0.016939217582329028,0.009651636545741445,-0.0017765152739566501,0.0027075669473621794,0.000883812450120912,-0.012502895361368116,0.012714655715447592,-0.009035436135913233,0.013090005943832124,-0.012274997031010189,0.000996631259291159,-0.007563839049203614,-0.006583432901005572,0.014954886831527726,0.00246035862190097,-0.0008126368828452893,-0.006344181262323004,0.0006783943777027298,0.004154879920542345,0.0162557884225496,-0.015272427059542784
BSU_00240,-0.001299125031657489,0.0035764884059568346,0.010517685251675972,-0.025980788707231833,0.018120908309381983,0.010143993641762798,0.021287906723308898,0.027294409307852457,-0.016191628137241853,-0.0072217969436439945,-0.022728344634662508,-0.0370830406020963,-0.04723048741449078,-0.00233607973227952,0.008978394086838943,0.014326077691645303,0.014822493979340217,-0.009993779788580693,0.014871899650576299,0.02070660165048605,0.029779077643462947,0.005255115796450117,0.028568239858329427,0.010062005503673515,-0.008033153972863326,-0.005237824405869118,-0.014644194745856225,0.018565944517216524,0.020862733667188525,-0.0023549972319436316,0.000830411406957704,-0.003089382057129828,-0.007982239826796968,-0.0017133276999655445,0.015170426862872241,0.006860669653813918,0.03814080369366697,-0.014196266664671147,-0.02768259800830411,0.028655073579399986
BSU_00250,0.011199719307290022,0.019322007996541594,0.00549907201753018,0.004026793047762689,-0.006301487812644354,0.061849581680275684,-0.0027740323906157173,0.006424264759232248,0.0006764277845315937,0.006789278157864561,-0.0050994237601277095,0.003811639265941611,-0.0028900653189698057,-0.019534155564373042,9.122901004729006e-05,0.015377694069506674,-0.01348443364349088,0.01454143806484158,-0.002304195815216479,-0.012751958359748879,0.02775371791524762,0.008306028750404535,0.01400296331148565,-0.008213998872186094,-0.005312787596361997,-0.0025870310194422387,-0.01075191499953685,-0.011887072847587181,0.006940795106615918,0.0047869019735704895,0.002947001333615828,-0.0029150439736602817,0.013262181480534173,0.002606790389348858,-0.012759872367717919,0.007083926835586554,-0.006251557895896239,-0.011299736197428235,-0.0003613169672605763,-0.0011469503008683993
BSU_00260,0.005342228644694751,0.009131651654488135,0.006959590712305162,0.0005868750132051149,0.007680447192631708,0.055422101005722195,-0.004621387743684584,0.011727816269838227,0.005636278005142501,0.01199863636649686,0.0019737624049618718,0.0007375747979116001,0.0012761482750886378,-0.01794061537524422,0.0040704079291542785,0.012459918825378231,-0.01264840892830395,0.017120227769353867,-0.0036399864289554033,-0.01085693601246199,0.01971296682518734,0.006637783024055508,0.010439480009852729,-0.005681158552178666,-0.009194018524913411,-0.006482910794303921,-0.006998183364934617,0.002562212985313206,0.0027404157787534887,0.001968363930506372,0.0011329640724482858,-0.006019966675730598,0.018907610657623433,-0.0006698103081808537,-0.013025509626235039,-0.0026796590399335934,-0.009254209440170434,-0.0074631021228969505,0.005665487649879706,0.0028390005696946473
BSU_00270,-0.0009585246633208176,0.0032174024038229172,-0.010176066107739926,-0.003948019934803754,-0.00033036041389093365,0.012149743238586887,0.0016076134021531516,0.007055287731035711,0.00613906813618674,0.0056521804484397494,-0.003292493722536554,-0.015693524397552144,0.000685050651901111,-0.019849731177062416,0.0005998142916896856,0.0044409395923161515,-0.013654814323510196,0.0011903640230872105,-0.003659466075056846,-0.008002745877584568,0.005668149203250714,0.00507035590656433,0.0058794033791875235,-0.006937782118089862,-0.004093311621200069,-0.004993954236905556,0.0005353958886722507,-0.0031372376996688218,0.011996205057441908,0.0009335708942081333,-0.004613779647082895,-0.0006103574624932084,-0.0010558737063317157,-0.00848716412078411,-0.008335931529279427,-0.01909454587666676,-0.01877187102329887,-0.0007094182285762078,0.004035605917831209,-0.007561164869615289
BSU_00280,-0.00035402937858120356,0.005549166714365605,-0.010540889034869874,-0.00011937192867758249,-0.010787703990453828,0.004487497716236832,0.006666908724767537,0.011483912212200305,0.010307900596887031,-0.0002545633295366512,-0.0004438389011396396,-0.013383285223591725,0.0008285261577534166,-0.021298137703272078,0.0070144186164602445,-0.000527652639929972,-0.01569947455585266,0.0009212861824118192,0.0030785673869218396,-0.0032328150101973087,0.012047041959484785,-0.005534926604909012,0.000368013618736621,-0.0016558163037346254,-0.002956532962419969,-0.003944506274039925,0.0017702831788074483,0.0014700288526789003,0.008497159633524981,-0.0030760009140757653,0.0030411533111623593,0.0005528743082174218,0.009031363297522296,-0.017751451131384804,-0.0006834701957222235,-0.019211952392478374,-0.025404739610412265,0.007663641871902371,-0.0005466997062154994,-0.005349252425825088
BSU_00290,-0.011348838139691737,0.007110425842974825,-0.007951180097167453,-0.001798198084144681,-0.004298800548787923,0.00767804510969857,-0.0032005459093443762,0.014298252249957212,0.001341988436839729,0.0011694552421231332,-0.0010950286730321975,-0.007693074536292729,-0.0022586586028251164,-0.020022007506916156,0.004020589102590763,-0.0072869554035025355,-0.007103966289930229,0.013380591273233345,-0.0028302011365662193,0.004101807203009516,0.008324678188894754,0.008907929225478839,0.006197275997225258,-0.0018491882549122793,-0.01065689754115286,0.003383245298715303,-0.0014965132503822855,0.003589990155487979,0.01024697114899232,0.0001402852740315801,0.0006665937560230101,-0.0056445360173614356,0.009324628779436002,-0.0013268093859831508,0.0010861479168739069,-0.0053518329548880505,-0.018378314074695378,0.006072361214018337,0.01323146390913295,-0.00020384829097448904
BSU_00300,-0.009635017030509948,0.009699879265008796,-0.011558505789217204,-0.0005384072425284439,0.02588675003357638,0.01190849064795183,-0.00814052476243627,0.004172802627357472,0.02049344675509528,0.0032746827903824545,0.0023704181803919297,-0.006514774414485323,-0.004998076075394565,-0.026234606783152974,0.000998971538940193,-0.0007522007388373464,-0.0068952341307861485,0.00930510336015547,-3.511856961634128e-05,0.006344653815571336,0.006673065754952189,0.005784586148879125,-0.0005532605970061469,0.0020645970051357664,-0.013137647421118313,0.00368846584054354,5.5427130567724475e-05,0.007173025345597784,0.008253538022012454,-0.002026586618286897,-0.0008416197237266736,-0.0005349002730783181,0.006981064229982791,-0.002749135589404937,-0.0014023679525739907,0.005610236072305881,-0.02769348755438271,0.005306814643217533,0.0015026032958777177,0.005892405653024313
BSU_00310,-0.009817484757702787,0.005343822688381935,-0.006352123657733304,0.004727317748892654,0.006761314944391886,0.0032884160900333824,-0.006698726150182475,0.0049631996472850725,-0.002396771723035438,0.0001075313561697107,-0.001959010130984655,-0.0037629545715610023,0.0002871394829796662,-0.023887954500199628,-0.00227896806158696,-0.010557904334879555,-0.004257039049769862,0.005001087402970006,-0.0012990765140959313,0.00894251241116501,0.001143712361313942,0.005238170011637139,0.007070578477599862,-0.0013481449471866578,-0.000625836094272314,-0.0006610553871989823,-0.0010262945870311764,0.003084132263899176,0.006058067308295985,-0.0022094989694550374,0.0019464528441144385,-0.0017430854690151825,0.005290957569265206,-0.0090199995375901,-0.0030240836524177265,-0.0070011789650611675,-0.02305688835737339,0.012032683638270278,0.0015032623727517969,-0.004795497406588238
BSU_00320,-0.001121127069089131,0.009908395178255034,-0.005081677916929443,0.003938003721480814,0.020620801194601572,-0.002094598581998998,-0.007260283635597337,0.002388032853167898,-0.005244427776413258,0.0017922098850354725,-0.0010681450439125023,0.0019267300633332466,0.003002989250364554,-0.019162818660521674,-0.0077796311189305125,-0.005230047039354736,-0.0031015896810379904,0.00563812458339397,-0.0034295009456896597,0.009181726384662922,-0.004567878311638031,0.0029026444574557875,0.008233101420349428,-0.002597729740403594,0.005015478604290171,-0.0036311848560716038,-0.001449041229271479,-0.00015415532913516257,0.009267724610326648,0.0013878556491992728,-0.001668173932568196,-0.0029805887994908743,0.0052361896898739605,-0.009086057869150212,-0.006347366830559782,-0.008796384196954889,-0.023719782330053483,0.009348583692244861,0.005382972497710039,-0.008138539368765504
BSU_00330,-0.0016169533096740013,0.016445032041786833,-0.007778113841534519,-0.0005284654283006402,0.023111131195231182,-0.001909615841500765,0.004404543693305117,0.002630703083128512,-0.005733004296063845,0.005450589272449133,-0.004213454005633273,0.0012378681710830777,0.0010385344274162732,-0.008999478971366848,-0.008666350478743706,-0.007289081660792478,9.13111034501623e-05,0.004703050334039835,-0.00468362453732325,0.01366284031041794,-0.0006889049510175634,0.00806906544395507,0.013055487113013225,0.001330217191340422,-0.004917201649781559,-0.003056059546095087,0.0016669669897204293,0.0022987439769576417,0.014761455474743446,0.00019093751574695447,-0.006856053502181757,-0.006160097742997123,0.01186051542265745,-0.0028734237688101023,-0.004624021664678768,-0.01004706580021119,-0.018873022818600774,0.0063483972295153585,0.004999455522991647,-0.0055772715203119844
BSU_00340,-0.008223299385401076,-0.0019544722454106172,-0.014096460428196097,-0.0023869674537986513,-0.016843507851621746,0.0018836108975073056,0.0016354197595522134,0.018173019119791856,-0.0019595247428883826,-0.0018455456318530177,-0.0024794294937260757,-0.03301309953700007,0.003827146784042666,-0.013769429322675143,-0.0014443533383660134,-0.00622114436403665,0.006403633117476961,-0.0011638356485012351,0.01111023994147434,0.00203403228257415,-0.004253151975464306,0.0024789520461593394,0.005458205709362825,-0.005964157237552611,0.004463039311562632,-0.0010780891886001574,0.00438364984610321,0.0018468608902018537,0.009971548229507774,0.0013334152173071839,-0.005225373523214906,-0.002069742351619358,0.012650950253332046,-0.005483367160098642,-0.005549770621350711,-0.020806346081338897,-0.02441990753479943,0.004169583450602894,8.136005438192954e-06,-0.02098199251799919
