Geneid,0,1,2,3,4,5,6,7,8,9
BSU_00140,-0.0008737436615036094,0.004676062672080105,-0.008922381791844536,8.80929557120565e-05,-0.014009864218735657,0.005588957167794982,-0.002840832838617324,0.005740180392295684,-0.021393691637389876,-0.0022729579197884775
BSU_00150,0.007936329907433495,0.0006842119815154955,-0.012815184153091928,-0.005145592366547194,-0.016929586345597054,0.003884328207520693,-0.003609608588295218,0.0014870512108907795,-0.028690503600040954,-0.009899906855420136
BSU_00160,-0.0013323918733086765,-0.0001774499752416779,0.04029588577919723,-0.013081782643069063,-0.007305447635901693,-0.013930637747069896,-0.0025595284808881736,-0.013169530781626247,0.009015334504612315,0.03575278634409147
BSU_00170,0.001117498063710772,-0.011574924589450412,0.002246296610549318,-0.007991894434695066,0.002336253040095255,0.007336029387516441,0.0012765526707121048,-0.0012504137197882864,-0.00313383080551803,0.05135878149073148
BSU_00180,0.005891554966316925,-0.00412203441934844,-0.004400561630217801,-0.01177944244958631,0.0001219796511383972,-0.00864746959348278,0.0014525828143792385,-0.007708264810820075,-0.0034965641837027108,0.007286376362022347
BSU_00190,0.0014377411736302415,0.0009351883607242748,-0.0016879551294504682,-0.006220205047109881,0.0011590818559426446,-0.007821707093700824,-0.007974086213368542,-0.0024126428431925405,-0.01658149616401168,-0.009100377230028467
BSU_00200,3.847499864714974e-05,-0.004634643825511822,-0.012146998272207032,-0.0030686445466718377,-0.002676200113564048,-0.007597361329929139,-0.003163427266419682,-0.00038439288293101075,0.002229668120286214,-0.003282126169105242
BSU_00210,0.0006474543590537994,-0.002000490235871108,0.0038240722969587553,0.002621434339322128,-0.00045810864824571214,-0.00778010719874837,-0.0006945723743610856,-0.010906807704754152,-0.01442917322543813,-0.002520278114184353
BSU_00220,-0.0016903902827797974,-0.009463234392424379,0.004076208651737909,0.0029523194615086353,-0.009438864978918049,-0.009095678343537313,0.0010187225591174558,-0.006253500071494558,-0.008592417262781635,-0.004325969402026414
BSU_00230,0.005617626265670279,-0.008058792538075812,0.018785645747240055,0.010560258290365778,0.00527821734564066,-0.01873300506750564,0.0024539614312295344,-0.007291629570604482,-0.0158069733727338,-0.010763054012385555
BSU_00240,0.004924279809933731,-0.022532208504589944,0.019437188882136348,0.006383879730049947,-0.004986887172381636,-0.010916397086547123,0.009629750409469976,-0.00797722602691283,-0.004078169830851382,-0.014902135418366602
BSU_00250,0.0066570602281476755,-0.001332464381154854,-0.005364474882477325,0.008407312510296227,0.018366790141472605,-0.0073241288421443205,-0.0065249979109899105,-0.028530517823171016,0.006366657666783935,-0.0005053355789215065
BSU_00260,-0.0003410177343368959,0.009412230508416951,-0.005118368215323052,0.006388970622184404,0.013815051406556676,-0.01110049414062526,-0.0052543168749965815,-0.03126264332203549,0.007228063757252745,0.002401403039928922
BSU_00270,0.010457505887701888,0.006817981541600732,-0.002894938411852708,-0.003977781650518213,0.013644729624204995,-0.00723948210968415,-0.004001006027916771,-0.010881935754838748,-0.012106701750461355,0.0036694403797017296
BSU_00280,0.008976794805613393,0.002066815324854577,-0.003263112827550299,-0.006414554799926909,0.00801907525290245,0.0021050244262176892,-0.00364113046762851,-0.006571209522119178,-0.013647176813539974,0.0090613486656034
BSU_00290,0.005610601359398702,0.0038525035617421512,-0.010663077361079458,-0.0025141377027513368,0.008998424297867336,-0.004831013890352756,-0.0028202542316602334,-0.005697695814024287,-0.002224387466470799,0.0051169996003577935
BSU_00300,0.002210442838544731,0.014785089851528831,-0.009869294648734537,0.00014398135799452164,0.004596237631610072,-0.00488917379591842,-0.001829106098718088,-0.003157296052106587,-0.0010584635215025507,0.0060313761897143004
BSU_00310,0.008477351619681191,0.006294105570297907,-0.013219546637664724,-0.008018490474903064,0.0010186512651942862,0.006076852631325061,-0.0011317965411613792,-0.00935872156053726,-0.008167450353155326,0.007771801464427549
BSU_00320,0.01404165691272124,0.013174293988804361,-0.011118311682688198,-0.0054034251222747996,0.00016927568414561685,0.004433400677901034,0.0006742874028724037,-0.009349935187161418,-0.007576282612255516,0.008864568386259333
BSU_00330,0.019218611681988625,0.012877640761420426,-0.016508075491632645,-0.004340229777279426,-0.0007676975787102515,0.00030868796334067235,0.00091553077425917,-0.011111156119466663,-0.0009419207843021893,0.0037688073043169786
BSU_00340,0.005166568068951423,-0.00025769025494939166,-0.0032016254601577327,-0.0018743020587131617,0.013925484634652527,-0.003875988249467045,0.0013329955383748688,-0.01364646172284101,-0.024812645871376427,-0.002945500283557589
BSU_00350,0.006326142000014262,0.009190163255754226,-0.0033111997408334596,0.0005534029098557476,0.006017747069684664,-0.006570120689052304,0.0023874220052019666,-0.010471748914585235,-0.023968045369545964,-0.0046042843565360266
BSU_00360,0.0035478388725102505,0.004640446435939126,-0.002834890766202072,0.004730987100892043,0.009721209897858438,-0.007169012842180329,0.002028557803203564,-0.008796077176200418,-0.01749983759850755,-0.005294948624302068
BSU_00370,0.034196139451595595,0.006210008513605065,-0.02148804853938467,0.017929048618353583,0.02441820101459836,-0.02043381626510055,-0.016441376683368192,-0.00934103221661365,-0.03187417299996023,0.007423449618227076
BSU_00380,-0.012457806311329079,-0.00016122159223063085,-0.00847562407316691,-0.009327841645280305,0.0023020646281267706,-0.00679436053802141,-0.010523506432280188,-0.001581104176422912,-0.002550772917562771,-0.0007354842006522734
BSU_00390,-0.01857219840943519,-0.005552916363714608,-0.007921343077847623,-0.007240073349332767,0.007658716706947608,0.001979248170196769,3.629689562862177e-05,-0.0013226352405093342,-0.003797885871663702,0.0036825032325233215
BSU_00400,0.005862684901224155,-0.004757037818376686,0.002739084016855975,-0.006394324285658122,-0.02048111252063291,-0.015051400607205194,-0.00704959082085566,0.022178446709463187,-0.003538084055392594,0.00271044572497001
BSU_00410,-0.0007490482123544151,0.005649752001338116,0.005242492976731653,0.002440550424724137,-0.017426307128551706,-0.012890834182467073,-0.007999561050379593,-0.004858829272559923,-0.02805889035715276,-0.0009935378623869484
BSU_00420,-0.003196337365959616,-0.0035275108574639004,0.005900359725983786,-0.00047883009458848713,-0.01889740821703853,-0.00852013191416926,-0.006835955275636511,-0.003997538047328324,-0.02588679115541484,0.0038413940122971834
BSU_00430,0.009137755417079091,-0.009446704481107177,0.0511007928591148,0.010749277153932878,-0.00025336996891701084,0.022965470007532098,0.0006880750917006885,0.00792728569853824,-0.030834210518004213,0.007854212708163173
BSU_00440,0.05081066950506231,-0.00039429009228063804,3.5761923487648255e-05,0.02842384856038717,0.007898295277274116,-0.0005809802725707113,0.0029637663466179865,-0.0031650962818033108,-0.003909320647686583,-0.012348409227231915
BSU_00450,0.054561922719290806,0.012069600046039172,0.04284621392538872,0.01793552267463462,0.006771476711413168,0.0021968796899644433,-0.004061371031523086,-0.009314880626755654,-0.03359764069414301,0.005579494568486145
BSU_00460,-0.005070761943001364,0.008429942797565457,-0.009921742793213383,-0.005214623689107073,-3.490870888055299e-05,-0.010106393089995431,-0.0005061257258581332,-0.003309102282161459,-0.007688013867391264,0.0015795872196700553
BSU_00470,-0.0027493456294248233,0.00242258153290812,-0.011699146852324633,0.0004766568780198727,-0.000563323892946761,-0.005713365962854786,-0.002718627629303708,0.0027251065962435946,-0.010088987481853091,-0.0004189990478134434
BSU_00480,0.0012170808106284265,0.006945918091303344,-0.012593188597470233,0.007268862192670577,-0.007368935062957256,-0.0007799289546397207,0.00010004425991261176,0.004477706450250502,-0.005844318937483918,0.001112808660356974
BSU_00490,0.021191681827923112,0.0011055031953140417,-0.009943365628334472,0.016293718752450382,-0.0030008895604117514,0.00686064842571949,-0.010423795614245312,-0.0025344477610136766,0.03400257079466047,-0.007421103965165078
BSU_00500,-0.008109775932421001,0.00665776690702688,-0.004199931366503596,-0.006667111492395129,-0.01067744254346104,0.0036033556632799058,-0.010821173279390877,0.000679166186694955,-0.0216989957096464,-0.0022979419659530102
BSU_00510,-0.014562277748759393,0.005330527815227053,-0.0016378089015197694,-0.007092466176923285,-0.00727454273080549,0.010135692865996382,-0.013733043896180736,0.004279155961573096,-0.0222257260417129,0.0034567186592157463
BSU_00520,0.008814314466400066,0.008204314192807184,0.005084165362050691,0.002750813409921134,0.0024604969583760395,0.0013056889741713893,-0.004580543054351768,-0.0008653278082036641,-0.008547150717615176,0.04435858248593461
BSU_00530,0.014101210795278953,0.006291879663416227,0.009093264875189072,0.009290824008822304,-0.002693569607842787,-0.007500312157336022,-0.0036693287305350863,-0.025800976082831037,-0.013586155463154757,0.0320505262696583
BSU_00540,0.012461305952494112,0.0013738073800906503,0.014222366196557527,0.01108172794776899,-0.002385890565117685,-0.00838261204728831,-0.00472192264983755,-0.019883825867401422,-0.013007523811153433,0.03297759019133561
BSU_00550,-0.0071845002735036,0.014655611129224618,0.00847035610439798,0.004169107968055142,0.01550730655353215,-0.014955964117940675,-0.0025617626583898222,-0.015370596268768329,-0.013612135175075564,0.016104485870846123
BSU_00560,-0.007506005209711876,0.005103443918926548,0.01788956180946707,-0.0005961523989954424,0.00927094776836239,-0.01704177275272083,-0.003232718209298445,-0.011543977078092632,-0.009312243396064287,0.015884945857504548
BSU_00570,-0.0027462551115391477,0.004507091239095043,-0.003741987829180813,-0.01693496131905533,0.005431911975871079,-0.00963927694643955,0.0049488021912678535,-0.0038217565681223386,-0.02467987632098946,-0.001367324163399988
BSU_00580,-0.005102923400052465,0.004225732244599731,-0.010481133721591684,0.0014537229579158237,0.0073826021709807186,-0.0033513384136441876,-0.0043756782168045336,-0.008998461341740743,-0.014538521526326365,-0.00010489409231411232
BSU_00590,-0.005718216737298798,0.0016870268510675707,-0.003217449850044855,0.008840894659167793,0.008199040668655644,-0.009316377656473519,-0.0077802108227935495,-0.006149839534904111,-0.011660257450219218,0.0005823130248809283
BSU_00600,-0.008645497174591364,-0.0030522419630880267,0.009590523900156927,0.0047405133985692965,0.002082191775114543,-0.013547825112262742,-0.011879324217342422,-0.0075362207501543125,-0.004892125841762904,0.0010503214087400784
BSU_00610,-0.0007829850748015321,-0.002380693918794656,0.007541519977473111,0.002286306638207944,0.0017035114680363694,-0.007276626936539215,-0.00797423538141083,-0.017764289297812316,-0.00967701096568315,0.005334071425180945
BSU_00620,0.0027366632665611025,0.002161685944913913,0.000592522935694589,0.005717029991547076,-0.0014751380930818929,-0.0002543843164129409,-0.005239162758188195,-0.02505619338999536,0.0018105107841751926,-0.001440941494154843
BSU_00630,0.015802134810525614,0.003003756783505209,-0.0058924588066786125,0.0028764886428564096,-0.00881494172479326,-0.012646582624576541,-0.005877876124573435,0.000972365138915376,-0.003030114413134357,-0.0022233686000103234
BSU_00640,-0.002419300033235103,0.002072109916687836,0.021638035984209752,-0.008337492247860796,0.0002177663623119034,-0.01384717681918994,-0.008991980604949226,-0.025140766939417095,0.008521599895586459,-0.00837743463962574
BSU_00650,0.0011827771859418957,0.003913527194303463,0.02465211381444296,-0.004884317912042838,-0.005394811430325707,-0.015016853402941191,-0.007797072208029903,-0.010654409074799651,0.016931528126445352,0.0006555904704548568
BSU_00660,-0.0017236514258648944,-0.003024883046538225,0.023142632672895166,-0.014890294122862701,-0.005667452347896076,-0.0041763623375209715,-0.005936534818155906,-0.015493948018451473,0.012132654399365032,0.0017610190317198355
BSU_00670,0.006717429104787591,0.006982380739926999,-3.49214523052266e-05,-0.0028215250527283634,0.001026494103748483,-0.015079612753459141,-0.004336692854833217,-0.02073757987190623,-0.007118126431807005,0.010137543174876515
BSU_00680,-0.0035964995996199227,0.002359348978316406,-0.0032575116325390557,-0.0018950305837508493,-0.008619198025759604,-0.011994276894709935,-0.005344154196719354,-0.026563120339113965,-0.004636829463527256,0.005761383130137774
BSU_00690,-0.00415403474734784,0.003903542082171518,-0.007261536951055232,0.0001104578368937968,-0.007266062763339543,-0.013956029131902293,-0.006807521053378626,-0.009274635725787574,-0.000958708273819698,0.007185961746351495
BSU_00700,-0.002853631039056482,-0.001379304153887513,-0.005424046327169704,-0.0016448217620669585,-0.008062994602268636,-0.008229835814938352,-0.002727134928231141,-0.012907496842357855,-0.025309833379232333,0.0066630635375123535
BSU_00710,-0.006023054235428776,-0.0013409831382519993,-0.006458535626968753,0.0013777344999237459,-0.0020177269194972527,-0.008090897274613486,-0.006974995197833234,-0.0032458161616842358,-0.01585443996614047,0.008340126330177878
BSU_00720,-0.0034659684490076837,0.004288685597377483,-0.007163914582577621,-0.005329163533290195,-0.006370891942531639,-0.01581161347882527,-0.01016454517754754,-0.0005675698941691983,-0.007490307972796083,-0.004114694396030515
BSU_00730,-0.018741601555036735,-0.01569387770679316,-0.00444819287366418,-0.003817515093594409,0.003978843712587322,0.006023940216131926,-0.010518975350550373,-0.003384371809317045,-0.002291689479669827,0.023551673382583883
BSU_00740,-0.0053270230152974675,0.013224447552609818,-0.013376201996776067,-0.004726184388272604,0.008503712962315148,0.005635090420957464,-0.0007777020656133357,-0.010911776631945529,-0.006429957498538709,0.0018445273788302201
BSU_00750,-0.008245488199701664,0.004123144349921157,-0.013558600936716333,-0.009784020870213926,0.0065231620180661075,0.0033080050325507617,-0.004050666244109276,-0.005878683256382657,-0.0023964429048337114,0.0009949513363501034
BSU_00760,-0.00529479820709532,0.011613634514782527,-0.009967866320741663,-0.005952658719758275,0.009188763920674841,0.0025499962442455653,-0.004035274520163357,-0.006240877053714165,-0.014505549622126421,-0.0018352637625746568
BSU_00770,-0.009947572053775344,0.007812994800315677,-0.006530075256976266,-0.001131936959686545,0.012103648118513244,-0.0019374047846402633,-0.004722582438144608,0.004051854721661907,-0.00789686063634108,-0.0002543737460442444
BSU_00780,-0.01387431917540976,0.004591535378808155,-0.008994551682369633,-0.00360516279806682,0.01150408716720134,-0.0002719604822349278,-0.007457383768170939,-0.004504132892067192,-0.0069631264926663505,-0.0004350511034815832
BSU_00790,-0.013434724568729926,0.003776252182756593,-0.008553982494919137,-0.0043288671854982055,0.0066576808325807865,-0.004288960482461071,-0.00537390677163069,-0.0040530408996346,-0.007521798374459368,-0.005035179066860901
BSU_00800,-0.012246586355505124,0.00697127814938192,-0.010807593511916796,-0.002644924257710974,-0.0020757813681920255,-0.00943446956688985,-0.002847672431654033,-0.005956041621142572,-0.007352387989750039,-0.009870082145566672
BSU_00810,-0.012230671729740916,0.0031684273753537153,-0.007829401621100334,-0.007944673031197554,0.0015359891571132523,-0.0036730891580291692,-0.002468619481905531,-0.0002280335735112202,-0.006223025608831824,-0.0008343070776800799
BSU_00820,-0.01495865771237788,0.003031002024928441,-0.007011553401439966,-0.0006627425030811788,-0.004714047546322024,0.00045134740231614584,0.002079265997473176,-0.00208306912508684,-0.009819234684464032,-0.0007879458061980673
BSU_00830,0.01844775908800176,0.000744801599821022,-0.008621189711750916,-0.009819532335116034,0.02397894645791414,-0.004478271957822876,-0.0009298678523848545,-0.017296365053702138,-0.0008212284886182955,0.03480716608425348
BSU_00840,0.017669118132711183,0.010716717958068452,-0.0044347530616688155,-0.00787619095493174,0.026223337533803646,-0.006223015141669015,-0.0008480961411659534,-0.015521561272948707,-0.004400646228904642,0.03984888782363545
BSU_00850,0.013904734140266028,0.00680422382590031,-0.011391947017687188,-0.017168674701364673,0.031118089231479226,-0.0024859150218381294,0.0013068178289326843,-0.019563321701143815,-0.0015549240913863747,0.03985083908959517
BSU_00860,0.012489538942327055,0.004619912707216663,-0.010967135556594057,-0.01973387271378673,0.038974420847149235,-0.004605416581017574,-8.92005007071586e-06,-0.018894933177010898,0.0017177542151563272,0.03613885380479825
BSU_00870,0.010141605091789286,-0.002625594796685567,0.0018259017356414184,-8.352966142552555e-05,0.0326268275670854,0.009941283355310438,-2.952869488138262e-06,-0.04518712852934791,-0.015833278519728357,0.022260887857057633
BSU_00880,0.0068280691831634046,0.007293713361674677,-0.0026108391398874152,0.0011609443943630647,0.02530030957715581,0.007931947498935691,0.0014023486105283931,-0.04699546939718454,-0.013464188061283765,0.013429129654405543
BSU_00890,0.004165904271606044,0.008469763490973715,-0.00038554039450787274,-0.0008986287641907587,0.01774528860034659,0.002137692764215729,-0.0038242172160964194,-0.038176935625288726,-0.0035710033801561853,0.019162140258276415
BSU_00900,0.009008875531667376,0.00490189394196966,-0.0019003730035709696,-0.007019173960878823,0.01788071243310656,-0.001882212821432899,-0.00022552853888460804,-0.028656819758733017,0.00014231811776944359,0.019234280851868516
BSU_00910,-0.0037990326475275515,-0.003747669980699905,-0.0056219631991577266,-0.009873258694193907,0.024478972709618387,-0.007307453444592118,0.005154244366733286,-0.020091235812319898,-0.01689098374047848,-0.004105791905885546
BSU_00920,-0.003805077665650184,0.010343780902656008,-0.005376732133126799,0.0015868731186805263,0.0005307875704769156,-0.00344999696600304,-0.0011479235396681547,-0.004104482764823615,-0.009640918813475058,0.01045717223162736
BSU_00930,-0.016671190434101556,0.00711147099004333,-0.00038446522628168606,0.00019073232504513685,0.010122649657166605,0.004329399639438978,-0.0009841897398232616,-0.0037759469338053825,-0.00833589738567152,0.0006225249169972908
BSU_00940,-0.010540951457003346,0.008868712861080947,0.0015664057836135804,0.0037451955003754787,0.013788036724668464,0.004179207260976429,-0.0014137666586546357,-0.003230937660983837,-0.012244260439200915,0.003622793391744096
BSU_00950,-0.011679378344779189,-0.0003349409420459382,-0.003644895929676284,0.005043180014790983,0.018373501942995626,0.0048712936317689675,-0.002265167364810293,-0.005024106462335528,-0.00996000468732012,-0.00013111590070538648
BSU_00960,-0.014375745839868203,0.007403469541577714,-0.002464719810195859,0.009247703588422515,0.018052254099969533,0.0038047776487840535,-0.002252337414392147,-0.006927782629221677,-0.008874030935102938,0.0017406573620094273
BSU_00970,-0.023197650259403773,-0.01840809407393145,-0.0033981695946844782,0.007338929097052219,0.019802190136506033,0.006566090532482507,0.0005771030325128029,-0.007382071788803862,-0.00970359461580938,0.0018017151860437103
BSU_00980,0.003320072877221131,0.002325253223871206,-0.008145517052164724,0.008871995530485559,0.002584150689205949,0.0045342508130508915,-0.011173713245018424,-0.004387751386423382,0.010135386109201148,-0.005251585956491398
BSU_00990,0.011497048488825132,-0.003927545040243193,-0.009276948883345716,0.0030225357273610193,-0.005525918835684901,0.005140926775561273,-0.0120160290167355,-0.006003712383509568,-0.002674654973324723,-0.011272804382375934
BSU_01000,0.025217425560563056,0.00545049222603642,-0.007131420358817962,0.009499198824051763,-0.012417020424349294,0.0051341812426506225,-0.010126026080166,-0.012088424409838698,-0.01113287924849047,-0.010440150013342918
BSU_01010,0.0015901259132945708,-0.006346840625584562,0.0013349179194677798,0.011848015378600545,-0.01456913817310851,-0.012722896149467729,-0.003698143305587071,0.0026300936884872017,-0.024976050769332847,-0.009320321259906504
BSU_01020,-0.004858371752380003,-0.004910142651110507,-0.008577564406213102,0.0014045936894073886,-0.012562767124299514,-0.0014131350621210922,-0.006734532410412315,0.0021403065406331383,-0.02784234894022637,-0.011591612669171358
BSU_01030,-0.014357736970106312,-0.006175989663949175,-0.002167415240937816,0.0037753278261556393,-0.006236684748659698,-0.00021427406911373427,-0.0065455840483242015,-2.293592530188727e-05,-0.03397754508428708,-0.00682490992571173
BSU_01040,-0.02425033673106235,0.00432033622476987,-0.005745367366451166,0.011647499745317778,-0.02498912043827844,-0.0037477110498077854,0.0038616676411821634,-0.003064418544887516,-0.03571721609153735,-0.004819236089864126
BSU_01050,-0.018493238117373727,0.0028936995922312996,-0.008999097516372921,0.010318502373704712,-0.02696636697603071,-0.005724383679506416,0.004461082442575916,0.0008805818091610243,-0.028709712661233674,-0.006991303947313153
BSU_01060,-0.019931606749195988,-0.011717081042301016,0.00607772966045673,0.010116294870372505,-0.006508276280172993,-0.0019759850471103278,0.006171305999819131,-0.0023090973603665946,-0.04619248546033438,-0.00806976703960445
BSU_01070,-0.016464439480546756,-0.008232812539648835,0.0059806481215784624,0.008680935940717631,-0.0012551744498613036,-0.014413569674881412,0.003907289404637653,0.0015057780304120667,-0.01459611425285409,-3.8485883684442456e-05
BSU_01080,-0.01960761492000256,-0.005556364369095314,0.0066047051253865265,0.011201833068801625,0.0024715588215963777,-0.005089798062685503,0.0030443725816153037,-0.010175334322467524,-0.012052294559997245,-0.0010570554227443026
BSU_01090,-0.015667196239834636,-0.007350232228993483,-0.0034799925434953905,0.014630604550454156,-0.01721788340914603,-0.003707118959211139,0.0019782485116799035,-0.007492191151926746,-0.029125394587864638,-0.00778414772062504
BSU_01100,-0.026160168576622258,0.010271768278736682,-0.003387864436648059,0.011922356950999182,-0.01748705135149602,-0.006790415371228815,0.0037743848652581373,-0.0053531025901574995,-0.025804763486641513,-0.004790338955775117
BSU_01110,-0.022038702129182908,0.004945084535392021,-0.005936378454750298,0.011424088972419609,-0.01395304677068662,-0.008356157448981185,0.0018479397912407628,-0.004086643238505455,-0.020004314782148248,-0.008274512945247477
BSU_01120,-0.025202999683395313,0.01111386275826667,-0.0030041836803231937,0.011934846776384782,-0.012708479925416303,-0.0015476737151918466,0.001868913196254291,-0.01028991718224984,-0.022277559425495107,-0.0008847653317556702
BSU_01130,-0.018232511339123528,-0.0020509697903714832,-0.008215890174839152,0.004266871751050158,-0.009511611597209986,0.002984361480193859,0.0047227669929094905,-0.005566266902852397,-0.014740870255665471,0.003780415364283401
BSU_01140,-0.0019186377303716429,-0.0054979360047037965,0.004257858152982992,0.003512262653426034,0.007673567171198723,0.009596604550955382,0.014570541252422173,-0.010664017842314221,-0.02699219591323009,0.004654648689023998
BSU_01150,-0.02636554153407019,-0.010101935759404854,-0.006479701308491948,0.009169467511303823,-0.015514992844990562,-0.00911587169675409,0.0029582526365806517,0.004849664314324745,-0.029367122555416906,-0.007643721210520628
BSU_01160,-0.02859131780408698,-0.0014861162187795956,-0.004970551608441518,0.008478679019494886,-0.008747692076001201,-0.008080886162507753,0.003283663350968025,0.005278664956697263,-0.030106467719704245,-0.003988123453981899
BSU_01170,-0.03245708535604422,0.0013022163583542477,-0.003991964346787531,0.008578413730289329,-0.007514770919499255,-0.007913048752005207,0.006117107219116185,0.004694062608836634,-0.028657056700398066,-0.004039211916464028
BSU_01180,-0.03264974901381459,0.006420369628312617,-0.0064752955392626335,0.010362177242712108,-0.008735920025840909,-0.006764957791652536,0.005400794488593042,0.0034933456181761246,-0.02860372295771131,-0.006019529969959176
BSU_01190,-0.0318487306863684,0.005670703774558348,-0.006098990755021561,0.00814299928958694,-0.007935312318873258,-0.0040707507172671855,0.0060396459261601795,0.0022932165178903056,-0.02730357182088635,-0.0038615908847139833
BSU_01200,-0.036247658254164095,0.007297465445134123,-0.0048205957790639995,0.013796261159388961,-0.008806354614580476,-0.0061078556557572685,0.006486978183030328,-0.001587762999770475,-0.028107934925519867,-0.007726390001524442
BSU_01210,-0.04040465027241942,-0.005595590859532733,-0.006427455626736525,0.007736238508599672,0.000625251517652994,-0.005938134691934208,0.005835322395224416,0.0041197459427208824,-0.027479263389292935,-0.00640072657311161
BSU_01220,-0.041021915469492125,0.0007105852750828913,-0.003944068626618447,0.011673962476316491,-0.0012576632415495545,-0.004749060187947545,0.006046185863221044,0.0009472430888288835,-0.029120395582837477,-0.004700807481272008
BSU_01230,-0.04352052377044971,-0.0014442540002392787,-0.004881025577866582,0.009260194692334368,0.001631890140613862,-0.006493553537591779,0.005963236600306823,0.0021513692682955483,-0.028161543714513147,-0.005779641091999065
BSU_01240,-0.038834505111184636,-0.002381360750229196,-0.00930403592547719,0.010839716417624207,0.0025296007416237276,-0.008923928412158258,0.008428392696526588,0.001847125349897812,-0.02500164305559003,-0.010826545953424574
BSU_01250,-0.03974573535153761,0.009827223022359445,-0.00817534272808041,0.016785498995108103,-0.0036743017100610937,-0.012629575796572996,0.008379366070535809,0.004214548076101124,-0.023381283270738754,-0.015004399321346453
BSU_01260,-0.041880642168988354,-0.003290994331709703,-0.0070528879057077595,0.009876562108321304,0.003309401213986092,-0.008329307004494153,0.006650451367205548,0.0037759560899889733,-0.025971698171596492,-0.009127888488782944
BSU_01270,-0.04060992487977133,0.01447919963740061,-0.007481357881558435,0.017864165239488104,-0.0031826484561580316,-0.010862335343318161,0.008033758461565345,0.0007615362295924899,-0.02317302720836298,-0.013958149747550868
BSU_01280,-0.04168292189557293,0.002612538078537241,-0.004378594214354535,0.01584993515686322,0.0031150344675766324,-0.006982451299070601,0.0072341565641741825,0.0019498720706881262,-0.027235972827812416,-0.00896821226636569
BSU_01290,-0.040676787779919336,0.00500080483999123,-0.006202962491945884,0.014918901060198114,0.0009357384790854685,-0.00586554466353224,0.008280145539897284,0.0009275359489005827,-0.025181010551112527,-0.008407311845141907
BSU_01300,-0.04039790189339529,0.0023267147422639483,-0.008141118016471612,0.012423084987396138,-0.000994044922004812,-0.005399964163361315,0.008961761732802158,-0.004612877219202329,-0.025310537702169175,-0.010403096786485872
BSU_01310,-0.04280765349534522,0.018306052205999176,-0.005343035503634975,0.016997311188971537,-0.007444991068861307,-0.0026198999336865085,0.008878638175813807,-0.010087018993621199,-0.026841033206845073,-0.008268369620044994
