Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
BSU_00380,0.0013595885169023448,0.00741358786320174,0.0059918627130716015,0.007502151957531964,0.00499823251389276,0.00023576786640149607,0.00544245354638599,-0.011030226267348215,-0.02641136166357082,0.003320546691255172,0.0030922251073697837,-0.0012604590100447344,-0.0012063357971827252,0.003005797685445639,-0.004672161781883679,-0.0029342084657489084,-0.002270682030466367,-0.013111521988893341,-0.014587857178342736,-0.002543458602672071
BSU_00390,-0.0011978130105204494,0.011243478763574212,0.003062273797362383,0.011945604122364813,-0.04087274397008544,-0.008671382494062905,0.006332328418875677,-0.00975212991116265,-0.018952380227020938,0.013641949995103497,-0.009140405098393346,-0.0008498195392409856,0.0101508994766018,0.01560352067648483,-0.0041234894589166635,0.007959087239748346,-0.004196059105391011,-0.008202523800986577,-0.004248005171095342,0.005170368586294204
BSU_00400,-0.0014560305842068403,-0.04507420417183222,-0.002094178164118517,0.023624118301930126,0.0011427151797111232,-0.02261086397835487,-0.014431077847687488,0.013563004450452533,-0.008283010008979153,0.006807842716294341,0.0001485756336817245,-0.007535762155296011,-0.0004952408309095565,0.0009013166885381061,-0.0036004596099004633,-0.006752765162303151,0.0019955012999105736,0.011422844258165312,-0.02515865038823096,-0.012605111490887272
BSU_00410,-0.006203420891845792,-0.001824842951478171,-0.001630851039293575,-0.00684184606851112,-0.027215316469624842,-0.015674223913869266,-0.01688106020159964,-0.0012774236992693462,0.010499541574135287,-0.00595712727280596,-0.001122479868279115,-0.013527532613473938,-0.0032909812591628905,0.01593661253026513,-0.0006474149657583406,-0.016764650227865854,0.006621623896246351,0.0018826022057279238,-0.001414386945236254,-0.018105745136152318
BSU_00420,-0.0054795799265455365,-0.0074596070354226865,-0.004161596106576764,-0.0059540373268395135,-0.027589446998994887,-0.0028320269435420284,-0.013021558879544369,-0.0009738360257206459,0.004182270400348063,0.0019145204129483284,0.00037602891101033253,-0.009255196033011176,0.005120493344046447,0.010841180599149569,0.001940222039265517,-0.021836085644897224,0.004729615074622147,0.0026288296941814654,-0.0015641056875574536,-0.015105310388249565
BSU_00430,-0.0013286476088652682,-0.009984550370047125,-0.012124383067727371,0.0009799916547084634,-0.046478000333464095,0.0037608387730864697,0.0003624186183591043,0.008387688022455615,0.005242810764949904,-0.012816980976331951,0.02214853566236036,-0.004923735085583526,-0.0033447311341734134,-0.0021344782514638363,0.008253746780237102,-0.005755750032892856,0.0002994670083878477,0.06082223486539674,-0.002973566692808075,-0.006198265470570182
BSU_00440,0.022354076609608003,-0.01919201089082187,-0.0026149829920880064,0.00877460907983248,0.00040719766430989137,0.0031788797857497013,0.005578447945929493,0.015390294981535834,0.047649723292826976,-0.02105598756986712,0.0034330562561229756,-0.003061116285135866,-0.013855450344113597,-0.017712023591405772,-0.008166527090243876,-0.003873014695889576,-0.010206324560153877,-9.018080023222706e-05,-0.015226294489951978,0.014654542782990476
BSU_00450,0.001963467999370269,-0.015116398370974077,-0.0014367434520287192,0.0015258634708511536,-0.023253672682938622,0.010362376297048212,0.003300902755401488,0.008538217312750774,0.0673504950227962,-0.03942210346083334,0.039502104447648685,-0.017283734628779558,-0.0020535937626094724,0.0022513456875219258,0.0006595210193277882,-0.0026302978850218355,-0.009584054249658656,0.017608212046365725,-0.023199016041619187,-0.003317468810322992
BSU_00460,-0.012062652196348351,-0.007873359649028267,-0.0005563056507941027,-0.013028849062964682,0.0016385428484360278,0.004540393922211787,-0.0025728425839820017,0.016158355707874782,0.0014873166116552358,-0.014812576607545275,-0.011856743854133045,-0.0034367641132809594,-0.0017025704804656708,0.010723838277717399,-0.0011233737228857935,-0.004041441147309381,0.004112396803863974,-0.004576088937243698,0.0026994295310235356,-0.0018623934812831639
BSU_00470,-0.0015357249342004863,-0.012317341182000783,-0.0009521836189929743,-0.009486903957767754,0.0015951266123285603,0.012831475218424829,-0.0005547180288550945,0.011397918293245338,-0.0056903343827347285,-0.009281891680760698,-0.012028025939697151,-0.006119722369410463,-0.005145358433497196,0.002500921403505475,-0.0021428972384933053,-0.00758117030295605,0.002864053708729652,0.000601832896207064,-0.005779216333307335,0.002088593682961341
BSU_00480,0.0016059059019200034,-0.005429385738474969,0.003923760739259482,-0.013342932998871201,0.001088744371879509,0.002142989955677649,-0.0032110311505212873,0.0019396201112943574,-7.391713497821008e-05,-0.0021791136769919108,-0.012411645402109685,-0.003755661782699314,-0.007404689309075133,-0.00046282018491726023,-0.002910026469505738,-0.0052231148855020944,-0.002359553060303606,0.003001244553646508,-0.011391835289488067,0.009265259141325304
BSU_00490,0.040626483134888015,0.00980961552139467,0.00896498480702476,0.009173967774629147,0.0015973070565911552,0.0037881294982184594,0.0095168071347373,0.006873459511963611,0.0010803628947685978,0.032284037771700656,0.005525877609328243,-0.01804416265723825,-0.0031956048690923154,-0.028544604937705706,-0.002213495093389814,0.02298204145403627,-0.0038258478751123197,-0.011522703386094974,-0.026861034826236117,0.004046048918177897
BSU_00500,-0.0027141772649484338,-0.0026394786285443145,0.004196950363650404,0.0015963240368799948,-0.006646029328891021,-0.0012422742824625774,0.005764385080203468,-0.008564301121034767,-0.00746162034836665,0.0028658388559157405,-0.0016163316435961151,-0.01798452570206162,-0.003957981062451396,0.012371438571019617,0.0013950354269854507,-0.010289880566180019,0.007264136412774163,0.002247205818960007,-0.015351568246832302,-0.014534211278006238
BSU_00510,-0.00013804068495417736,-0.006776470903295783,0.005889724886733779,-0.0014848669885716432,-0.005686624630507544,0.01341462332981552,0.01717364102829593,-0.013927387166651421,-0.014629968986726399,0.003394374553775607,0.004167628521598357,-0.012704093157867661,0.002963123596699232,0.01565486681674341,0.004339632482563506,-0.0077721396608324235,0.006690054275510433,0.0020672028289845127,-0.0196696283050426,-0.01527831615164723
BSU_00520,0.0035003917554630778,-0.0038603284518821503,0.008747839657594516,-0.005202000982484101,0.002606837554937459,0.016655517771036618,0.0021626764353012873,-0.00809952985158405,0.011802869497093622,-0.008044658736658349,0.012621831007737084,-0.001792110152251601,0.04129325603394807,0.006789664872365631,-0.00045578161908489033,0.002458438722496745,-0.002707234297594171,-9.738125838049698e-05,-0.02969381139076208,0.002612794028480742
BSU_00530,0.0011112065426768423,0.019912226709268822,0.003141828500518755,0.0007211785041663912,-0.01288422714129178,-0.009741230689253881,-0.008688815691423319,0.002937342143132694,0.02160282223867367,-0.014064743647229632,0.012093626242683826,0.002948705503225079,0.023860559792527092,0.009842237793366116,-0.000977711570256077,-0.008370423897108532,-0.0070956704869176756,-0.000829660594365335,-0.026391319489261055,-0.0018201956591606474
BSU_00540,0.003090588853290681,0.012996017879780677,0.0009632032614000054,0.003463994944236373,-0.01031316088238749,-0.005473183083012758,-0.009804241550019414,-0.001223041292388601,0.017154298837440074,-0.012747872887684357,0.017902917959117623,0.00831821148341957,0.02443580045638838,0.008368144870945424,-0.0007152321185035355,-0.008957274683489742,-0.002956845568249649,0.0013458100384920238,-0.027243769621148963,-0.003882591395503848
BSU_00550,2.830941268748169e-05,0.013149325855965446,0.011544566071359645,0.007777521470496253,-0.01478233123584518,0.004531398365711002,-0.006384529284765266,0.0013718906403094562,0.008875957385961702,-0.016919372702031924,0.013954868335192813,-0.0032324334304408213,0.009667647137802644,0.029414680634062277,-0.0017096364764845598,0.008322989833719142,-0.004133016750446315,-0.008999952392319578,-0.018906849211610094,-0.0005812663378741547
BSU_00560,-0.0013668907180927961,0.006691165596078221,0.005280396655278468,0.004730361740368126,-0.011069132764920709,0.009800946307114809,-0.0061511655264921165,0.0034576462882849033,-0.006465437096501794,-0.008926902570750456,0.026343953118508245,-0.0036368986816380654,0.008569158149750336,0.018609233071977767,-0.003569289917272045,0.00281490554920962,-0.00048816368112872786,-0.005028036833550019,-0.024244178993404652,0.006253290611959027
BSU_00570,-0.023126476016783505,0.004446558293119418,-0.0013416049051988433,0.00041681452191877957,-0.01191445731437477,-0.0071110505514215645,-0.0045776460492884165,-0.009384357990812194,0.003747889916353024,-0.017786281556736436,-0.005669561983575466,-0.009532702759926667,0.0008343426036072003,0.014664429041643156,-0.0010510983444599127,-0.009637045914932042,0.0025608027589463156,-0.0090921248039645,0.009394618887733788,-5.864585579720228e-05
BSU_00580,0.0022795804717800692,0.009841205849958328,0.0012750851446175044,0.0013166089234649583,-0.00274254352895554,0.00885058547710594,0.0024330558433258084,-0.0046274389515880395,0.00326706606861355,-0.009709834104619824,-0.005999722172901766,-0.007413981988622495,-0.0009552577641814073,0.013355448483721263,0.001114097163035395,-0.002560764107917304,0.004029022315467868,-0.010106551819392719,-0.004235084725559262,-0.007186885059799269
BSU_00590,0.014359340265650788,0.007847749466932404,0.0006553304369997777,0.001340811460350248,-0.0026384656432558843,0.014097064470773127,-0.0007060181042124228,-0.005118552169124049,-0.000851131750213742,-0.009985172741366904,0.0036804578945952133,-0.005752528831575482,0.00017598574553408762,0.011837597151851594,0.0033925308682979487,0.0010814429890311393,0.00470030269266985,-0.011464153771299694,-0.005474922389680125,-0.011435141598226672
BSU_00600,0.014033067591852267,0.004570613786712294,0.00036591454753874715,-0.001164026530417067,-0.002498745170328653,0.016661477289312904,-0.004431815634823976,0.004697616022004817,-0.01622399278809745,0.001050238623866388,0.01720185994214712,-0.008369222938478556,0.0010126574390191016,0.0025551257731924928,-0.0032873674544460136,-0.005038212014140819,0.004799141490724256,-0.00525885589370661,-0.009104692902761275,-0.005876076399533965
BSU_00610,0.003962885928906968,0.004847353094204784,0.0018183668622628471,0.004271661224720519,-0.002344502202190166,0.02191206363324567,-0.002716195121197129,0.006790886979453847,-0.00012604143923654356,0.002571048519106427,0.01612901848510864,-0.007286235820742659,0.003292334759642694,0.0039437905940457735,-0.003747370201228206,-0.013216836851692261,0.006488336299185684,-0.004674979781992011,-0.017202187313266334,-0.001744315823431556
BSU_00620,-0.003714032294379664,0.02697081577733434,0.0031313012640899578,0.004057765330944029,-0.003420128546081656,0.010327975354540057,-0.014438868520539964,0.003982247858633192,0.012490778994557007,0.01275836394377693,0.005279073462652014,-0.003470175988105339,-0.015781675733701313,-0.0016682601277469408,-0.0031513430151133785,-0.0038261753247856778,0.0008504834117716131,-0.00048211152692107477,-0.01913515232303418,0.0008054008768609181
BSU_00630,-0.0002216547204099287,-0.00210954931799507,0.0038950553774500076,-0.0054231372987267245,-0.005100961425472521,0.0021239982932408767,-0.01714524022924034,0.0009455420884392257,0.002096329956483163,-0.00037155675999479815,-0.002178738466302239,-0.005065795335742478,-0.01298721633739651,-0.017174323784855915,-0.0019488987839782577,-0.006213865829315461,-0.0038542004260530716,-0.0037311996789706685,-0.01652101543525248,0.0017447406411856517
BSU_00640,-0.007173911356062329,-0.007130885051977493,-0.0021784980181631317,0.006591882158403634,-0.02438534449348138,0.001334373178666413,-0.0023810829622040166,0.051589319684539746,0.013811259007825769,0.007263103296253831,0.016956963455301833,-0.01761532365285693,0.0010186804716132843,0.01735752052672567,-0.012342465125709358,0.0025486427007970314,-0.007466111750421996,-0.001638440270349354,0.003326306863705564,-0.005200176980898229
BSU_00650,-0.0037147486381657836,-0.004157440640856256,-0.0016771171447407234,0.0018026460623355193,-0.010212114826922547,-0.00853917810787154,-0.00679580795762919,0.030006818417025443,0.008016439811304933,0.007955054296456755,0.02626119366534597,-0.009847094560687945,0.0012565738663745133,0.010531069533575094,-0.008213441911108765,0.014184461884877115,-0.009288816326521166,-0.002026741940802472,-0.009327705331564722,-0.00135401441509526
BSU_00660,-0.011654739032962227,-0.003186750284752494,-0.003621137918249901,0.00016370512439296134,-0.010100754270622321,0.002506652216918574,0.0011526210636060618,0.0249794008475133,0.009716209594106703,0.013204703297021987,0.021794760457469614,-0.0077118555206379304,0.014287599151281673,0.006642552251125651,-0.005160370977845502,0.0014337882585193523,-0.007067190911069482,-0.003554586744665786,0.009754317182012905,-0.006089631025215935
BSU_00670,-0.01331202319297044,0.019443032849195473,0.004848660892587835,0.000553506807422237,0.006281700039502937,0.006224648292490846,-0.018660857074810924,-0.0005574183692928724,0.008672961767163635,-0.010747650627084975,0.007513216186402196,0.004628065953286847,-0.005285934445066912,-0.0007165199276171188,0.001404417430942348,-0.00824279747525674,0.0002789010963220478,-0.009173030677156612,-0.01834639104505556,-0.004129609710369428
BSU_00680,-0.0074042716885668715,0.02208018317777416,-0.00018249456704180615,-0.002948213108336048,0.004006148018410085,-0.005133590797189967,-0.009379086849305907,0.005915603230907729,-0.0026985197769492982,0.0001784497994847111,0.004584063524893731,0.0013842877425080536,-0.0024447737811969933,0.004334151958053882,-0.0016080464566548846,-0.015616354056564617,0.007762467593430204,-0.009998425558746277,-0.014362907002878324,-0.004772922009017548
